XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,Dates,date
47.885319,104.505363,45.366272,59.254448,24.303036,77.403946,66.142014,52.548649,27.937969,66.625153,45.331646,2018-07-02,2018-07-02
47.299248,103.980217,45.472538,59.626663,24.084745,77.588867,65.930099,52.45768,28.101196,65.836197,45.461594,2018-07-03,2018-07-03
48.019829,104.495819,46.101273,59.563316,24.139318,78.393242,66.252586,52.912571,28.47061,66.767723,45.70414,2018-07-05,2018-07-05
48.778839,105.316971,46.242962,59.927605,24.257557,79.521194,66.482903,53.176407,28.590885,67.547226,46.059307,2018-07-06,2018-07-06
49.05748,106.577339,46.065853,60.822514,24.812378,80.103653,67.717506,53.649487,28.324566,68.060516,44.638641,2018-07-09,2018-07-09
49.037292,106.806488,46.614883,61.273945,24.721426,80.408768,67.929398,54.104382,28.462017,68.222115,45.06311,2018-07-10,2018-07-10
48.970993,106.558243,46.464344,59.975143,24.603184,79.770821,66.81459,53.194599,28.376108,67.955956,45.470257,2018-07-11,2018-07-11
49.739624,107.264793,46.402359,60.078087,24.648663,80.658379,67.597717,53.321976,28.444841,69.030098,45.504894,2018-07-12,2018-07-12
49.662758,107.503502,46.703442,60.394875,24.539513,80.80632,67.947815,53.294678,28.35034,68.954056,45.513569,2018-07-13,2018-07-13
49.518646,107.770844,46.482052,59.69796,24.976101,80.316292,67.671425,52.867081,28.195696,68.79245,45.470257,2018-07-16,2018-07-16
49.528255,107.875893,46.880539,59.460354,25.003384,80.760078,67.938591,53.55851,28.006695,69.305756,45.435608,2018-07-17,2018-07-17
49.38414,107.809059,46.499767,59.499954,25.403589,80.824814,68.684883,53.058132,27.903603,69.191711,45.20171,2018-07-18,2018-07-18
49.038261,107.560806,46.526329,59.515793,25.021574,80.371758,68.657227,53.249191,28.169926,68.94455,45.617519,2018-07-19,2018-07-19
48.87492,107.083389,46.8097,59.309887,25.067055,80.214622,68.583527,53.030842,27.92079,68.963554,45.296993,2018-07-20,2018-07-20
49.076691,106.968796,46.517471,59.048542,25.412678,80.381027,68.159714,52.739716,27.843466,69.315254,44.976479,2018-07-23,2018-07-23
49.422569,106.653709,46.606033,59.792973,25.485445,81.111435,68.445335,53.422047,27.766146,69.695488,45.132408,2018-07-24,2018-07-24
49.778053,107.436661,46.960251,60.291916,25.54002,82.146919,69.486435,53.840538,28.041065,70.570007,45.262344,2018-07-25,2018-07-25
47.900684,106.873322,47.208202,60.949242,25.530922,81.915794,70.020798,54.149864,28.135561,69.486359,45.747456,2018-07-26,2018-07-26
46.991791,106.59642,47.270191,60.687881,25.585491,81.324066,70.030029,53.949711,27.877831,68.298134,45.600193,2018-07-27,2018-07-27
46.251987,105.746651,47.217052,61.18684,25.603683,81.370316,69.339012,53.84964,27.852058,67.233528,45.322987,2018-07-30,2018-07-30
46.559437,106.243118,47.438442,61.07597,25.42178,82.220901,70.868431,54.340919,28.393295,67.414116,45.730137,2018-07-31,2018-07-31
46.367279,105.717987,47.039944,60.228565,25.42178,82.239395,69.910225,53.785954,28.582291,68.022484,45.435608,2018-08-01,2018-08-01
46.674728,106.443649,47.518139,59.895935,25.430866,82.544495,69.818115,53.431137,28.444841,68.878006,45.660828,2018-08-02,2018-08-02
46.991791,106.806488,48.076035,59.587078,25.576399,83.034492,69.882591,53.940617,28.814251,69.12516,46.171928,2018-08-03,2018-08-03
47.462574,107.522598,48.120308,59.808815,25.712831,83.182434,69.983948,53.922424,28.754118,69.495865,46.206573,2018-08-06,2018-08-06
47.520218,108.019104,47.828083,60.252319,25.831068,83.191696,70.481483,54.104382,28.693981,69.762032,46.137268,2018-08-07,2018-08-07
47.481792,108.13369,47.465,59.81673,25.894739,83.321106,70.168205,53.876934,28.513567,69.952141,45.894718,2018-08-08,2018-08-08
47.741207,108.534706,47.323322,59.262367,25.740116,83.228661,69.781265,54.16806,28.565111,69.980675,46.102631,2018-08-09,2018-08-09
47.337669,107.627632,47.146214,59.626663,25.43997,82.86808,69.163971,53.385651,28.290199,69.419807,45.903393,2018-08-10,2018-08-10
47.270416,107.083389,47.146214,58.866386,25.194391,82.895828,68.832275,52.848888,28.281603,69.324768,45.964024,2018-08-13,2018-08-13
47.606686,108.124138,47.473862,59.008938,25.430866,83.284142,69.311394,53.294678,28.393295,69.752525,46.059307,2018-08-14,2018-08-14
46.943756,106.806488,47.668686,56.949844,25.230766,83.145462,68.979721,52.448582,28.642429,69.12516,46.483776,2018-08-15,2018-08-15
46.924541,107.331635,48.350548,57.36166,25.567299,83.959068,69.854958,52.767014,28.865799,69.429329,46.986221,2018-08-16,2018-08-16
46.70356,107.427116,48.722477,57.504223,25.621876,84.217918,70.278786,53.158207,29.140705,69.53389,47.228775,2018-08-17,2018-08-17
46.780418,108.190964,48.695915,57.892269,25.703732,84.495331,70.748627,53.531219,29.175072,69.429329,47.064175,2018-08-20,2018-08-20
47.068649,109.050323,48.350548,58.185303,25.803787,84.495331,71.273796,53.740467,28.908751,69.543381,46.726334,2018-08-21,2018-08-21
47.011005,109.164894,48.049461,58.882236,25.712831,84.578506,70.582809,53.467541,28.728342,69.752525,46.379822,2018-08-22,2018-08-22
46.818848,109.059868,47.934345,58.605042,25.594587,84.550774,70.380104,53.103622,28.659613,69.90461,46.345177,2018-08-23,2018-08-23
47.500999,109.699593,47.872353,59.0327,25.685543,84.957596,70.684143,53.795059,28.857203,70.608017,46.544415,2018-08-24,2018-08-24
47.962177,110.406174,47.898922,59.468273,26.03117,85.262695,71.57785,54.531975,28.814251,71.254425,46.258549,2018-08-27,2018-08-27
47.750813,110.625771,47.739525,59.214844,26.00388,85.308929,71.430428,54.32272,29.166483,71.377983,46.163261,2018-08-28,2018-08-28
48.019829,111.86705,47.792652,59.579163,25.994787,85.863647,71.48571,54.732121,29.123529,72.024368,46.501106,2018-08-29,2018-08-29
47.721985,111.227303,47.642113,59.412827,25.794689,85.798927,70.988197,54.086182,28.968891,71.805748,46.518433,2018-08-30,2018-08-30
47.251205,111.666534,47.624405,58.953506,25.767401,85.780434,71.034256,53.922424,29.080568,71.86277,46.319190999999996,2018-08-31,2018-08-31
46.665134,111.876579,47.562412,58.826775,25.894739,85.096275,70.978981,53.549412,28.822844,71.587097,46.527088,2018-09-04,2018-09-04
46.059834,110.673531,48.111454,58.747597,25.912931,85.438362,71.48571,53.904224,29.003252,70.693581,47.176788,2018-09-05,2018-09-05
45.713963,110.367966,48.244286,57.662605,25.794689,85.438362,71.706833,54.013401,29.097752,70.180283,47.445343,2018-09-06,2018-09-06
45.810028,110.358421,48.146877,57.654686,25.767401,85.567795,71.48571,53.658585,28.728342,69.942627,46.864937,2018-09-07,2018-09-07
45.906109,110.768997,48.315121,57.630928,25.740116,85.345917,71.854225,53.722267,28.882982,70.161263,47.098839,2018-09-10,2018-09-10
46.367279,111.657005,48.13802,58.177395,25.767401,85.271927,71.835808,53.83144,28.891567,70.760139,46.977551,2018-09-11,2018-09-11
46.23278,111.86705,48.695915,58.478317,25.530922,85.69722,72.056923,53.858742,28.917345,70.465431,46.934235,2018-09-12,2018-09-12
46.559437,112.058022,48.625069,58.502094,25.494535,86.76046,72.489944,54.067978,29.097752,71.29245,47.289406,2018-09-13,2018-09-13
46.472965,111.637886,48.492226,58.810959,25.676449,86.473862,72.849266,54.049789,28.848619,71.235405,47.038189,2018-09-14,2018-09-14
46.0214,110.253403,48.669346,58.905987,25.567299,86.159508,72.876923,54.240849,29.011839,70.341881,47.194115,2018-09-17,2018-09-17
46.348072,111.657005,48.465668,59.294041,25.694637,86.658791,73.54026,54.295433,28.840027,70.788643,47.107487,2018-09-18,2018-09-18
46.472965,111.704735,48.377117,59.476177,26.131216,86.538567,73.475769,54.886791,28.565111,70.608017,46.085304,2018-09-19,2018-09-19
46.982178,112.468605,48.988136,59.492043,26.358604,87.379929,73.586342,55.478138,28.779884,71.444534,46.180588,2018-09-20,2018-09-20
46.772171,111.97155,49.066612,59.885139,26.256289,87.497795,74.062187,55.358395,28.779884,71.162209,46.377251,2018-09-21,2018-09-21
46.772171,111.243729,48.317505,60.762295,25.963938,87.674164,72.793861,54.581398,28.215576,71.515114,45.966442,2018-09-24,2018-09-24
46.791431,111.712967,48.032131,61.153042,25.863443,87.404984,72.571686,54.298019,28.189531,71.429253,45.337128,2018-09-25,2018-09-25
46.974483,111.97155,48.085644,60.56295,25.552834,87.599892,72.525383,53.758705,27.876987,71.162209,44.891361,2018-09-26,2018-09-26
47.379101,112.35463,48.023209,60.56295,25.46147,88.04541,72.627235,53.292511,27.963804,71.581879,45.35461,2018-09-27,2018-09-27
47.205688,112.25885,48.094559,60.3955,25.196533,88.314575,72.58094,52.954296,28.311075,71.84893,46.018883,2018-09-28,2018-09-28
47.013008,111.914093,48.058876,61.232769,25.297026,88.750816,73.219727,53.484467,28.094032,72.192299,45.861553,2018-10-01,2018-10-01
46.974483,110.400955,48.335346,61.296577,25.297026,88.648727,73.386375,53.712994,28.007212,72.201843,46.48214,2018-10-02,2018-10-02
47.186424,110.027458,47.818096,61.790943,25.534561,88.481644,73.691864,53.329067,27.685989,72.421219,45.922745,2018-10-03,2018-10-03
46.512047,108.303658,47.702171,61.535778,25.708138,87.618462,73.451164,53.082264,27.555763,71.114532,46.16748,2018-10-04,2018-10-04
46.068901,107.489609,47.657578,61.527813,25.58024,87.51638,73.071617,52.689194,27.564444,70.217957,46.875458,2018-10-05,2018-10-05
45.914757,107.767349,48.317505,61.479965,25.753813,87.47924,73.25676,52.661785,27.920399,69.426315,47.268784,2018-10-08,2018-10-08
45.885857,107.451317,48.210491,62.030186,25.653326,87.627747,72.127319,50.915821,28.015896,69.674324,47.461075,2018-10-09,2018-10-09
44.074688,103.831291,47.630833,60.084515,24.858505,85.557953,69.803589,49.581226,27.573128,66.297874,47.19886,2018-10-10,2018-10-10
43.698982,102.002151,46.453659,58.051125,24.118507,83.246826,67.961319,49.005341,26.76573,65.458542,46.333542,2018-10-11,2018-10-11
44.671982,103.888771,46.712273,58.210602,24.145916,84.527695,68.414932,49.142456,26.748363,67.556892,46.281109,2018-10-12,2018-10-12
44.498585,103.649338,46.997658,57.724182,24.036287,83.942947,68.544556,48.977913,26.913321,66.450493,46.499622,2018-10-15,2018-10-15
45.673908,105.727501,47.523811,58.202637,24.438261,86.244781,69.701775,49.76405,27.416857,68.453461,46.980347,2018-10-16,2018-10-16
45.856956,104.856018,47.746761,57.835819,24.684927,86.699608,69.192589,49.444107,27.338722,68.138695,46.892948,2018-10-17,2018-10-17
45.018814,102.844894,47.684326,57.548759,24.273815,85.715736,67.998352,48.886501,27.347404,66.803391,46.96286,2018-10-18,2018-10-18
45.009178,101.839333,48.772315999999996,57.038414,24.365173,84.936081,67.748367,48.539143,27.625216000000002,66.77478,47.697071,2018-10-19,2018-10-19
44.980282,102.251137,48.406685,56.408466,23.844433,84.239967,67.516937,48.155216,27.234541,67.327965,47.391151,2018-10-22,2018-10-22
44.883938,102.270294,48.620716,54.933273,23.652582,83.785156,66.405991,47.679878,27.408176,67.070442,47.128929,2018-10-23,2018-10-23
42.745232,99.215294,48.825825,52.764332,23.058758,81.019234,64.15638,46.171612,27.729401,64.06601,48.273945,2018-10-24,2018-10-24
44.1614,102.21283,48.941765,53.410221,23.415054,82.068047000000007,64.609993,46.76577,28.059301,66.269279,47.52227,2018-10-25,2018-10-25
42.966808,99.033325,48.005383,53.011524,23.077028,81.1399,63.971218,46.491547,27.330038,64.943512,46.648205,2018-10-26,2018-10-26
42.302078,98.161865,48.558292,52.022743,23.278015,81.34407,62.90657,46.381851,27.78149,63.846638,47.303741,2018-10-29,2018-10-29
43.458145,99.636681,49.521427,53.226814,23.679989,82.21656,64.202652,47.442211,28.241617,64.561989,47.487301,2018-10-30,2018-10-30
44.354088,100.919952,49.057697,53.553764,24.008879,82.327934,64.693321,48.091225,27.859623,66.09758,46.927902,2018-10-31,2018-10-31
44.614189,102.978973,49.40551,54.008286,24.118507,83.3675,65.832024,49.444107,27.963804,66.870148,46.718132,2018-11-01,2018-11-01
44.1614,103.40036,49.146881,53.872711,24.100237,82.84771,65.720932,49.325275,27.729401,65.563469,46.455914,2018-11-02,2018-11-02
43.978363,103.543999,49.762218,54.773788,24.48394,83.580956,66.063477,49.471531,28.189531,65.496704,47.111454,2018-11-05,2018-11-05
44.238476,104.003677,50.065426,55.028961,24.611841,84.007927,66.757805,50.285099,28.345802,65.906845,47.426113,2018-11-06,2018-11-06
45.047707,106.819237,50.350803,55.930027,24.931595,86.47683,67.840958,51.190056,28.658339,67.84301,47.968025,2018-11-07,2018-11-07
44.623821,106.847977,50.377556,54.717979,25.004681,86.523232,67.729858,50.970665,28.719116,67.785789,47.889366,2018-11-08,2018-11-08
43.708614,105.363586,50.671848,54.62228,24.776289,86.272621,67.044792,50.257671,28.753836,66.61264,47.959282,2018-11-09,2018-11-09
43.053516,103.247108,50.404312,53.489967,24.282955,85.103142,65.720932,49.517242,28.814615,64.266312,47.933064,2018-11-12,2018-11-12
42.918633,103.199234,50.288376,52.261951,24.419994,84.509125,66.017189,49.370987,28.875385,64.342613,48.134098,2018-11-13,2018-11-13
43.130592,102.423508,49.949493,52.174244,24.091105,83.831558,65.794998,49.316143,28.866707,63.570057,47.635887,2018-11-14,2018-11-14
43.448498,102.270294,49.869232,52.939754,24.447397,84.574097,66.665215,49.992577,28.640978,65.162872,47.242558,2018-11-15,2018-11-15
43.236557,101.868065,49.994083,53.569706,24.474802,85.428001,66.646721,50.495338,29.049015,65.057953,47.968025,2018-11-16,2018-11-16
41.926357,99.378098,49.913822,53.553764,24.465668,84.342056,65.591316,49.773186,29.127155,62.57811,48.177795,2018-11-19,2018-11-19
41.377232,97.127548,49.084454,51.799461,23.926655,83.553108,64.230438,48.868217,28.745167,61.23325,47.976761,2018-11-20,2018-11-20
41.868553,98.1427,48.692059,52.61282,23.944929,83.079765,64.684074,49.261288,28.727797,61.681534,47.268784,2018-11-21,2018-11-21
41.319431,97.702156,48.861504,50.962193,23.753077,83.200409,64.554436,48.731113,28.623617,61.118801,47.295006,2018-11-23,2018-11-23
42.263542,99.895233,48.923931,51.727699,24.237276,84.007927,65.026596,49.288712,28.684391,62.501801,47.574699,2018-11-26,2018-11-26
42.398418,100.192139,49.360905,51.58416,24.255547,84.880371,64.915512,48.685402,28.84066,62.625801,47.933064,2018-11-27,2018-11-27
43.284721,103.15136,49.771141,52.469296,24.721468,86.922348,66.470818,49.434971,29.075068,64.819511,47.898094,2018-11-28,2018-11-28
43.429234,102.672508,49.851395,52.812168,24.511349,87.210075,66.507851,49.79147,29.109785,64.190018,47.880627,2018-11-29,2018-11-29
43.361797,103.419502,50.17244,52.716476,24.639246,88.982849,67.155876,49.919453,29.387608,64.800446,48.5886,2018-11-30,2018-11-30
43.429234,105.353996,50.217037,53.888664,24.794556,88.555916,67.93354,50.796997,29.52651,66.231133,49.078072,2018-12-03,2018-12-03
42.147938,101.5616,49.36982,52.34169,23.71653,86.578926,65.045113,49.288712,29.135834,63.722641,49.113033,2018-12-04,2018-12-04
42.619991,102.050018,49.423332,51.376831,23.387644,86.254074,64.684074,48.621414,29.934559,63.865719,49.165478,2018-12-06,2018-12-06
41.810764,98.995041,48.79908,51.089783,22.939989,84.054306,62.980629,47.451355,29.483103,61.614777,49.34903,2018-12-07,2018-12-07
42.128662,99.07164,48.79908,50.292374,22.620239,84.379181,63.138008,47.57933,29.370239,62.463657,49.445168,2018-12-10,2018-12-10
42.167206,99.109955,49.200386,50.308315,22.400978,84.639076,62.767708,47.423943,29.422331,62.539955,49.646214,2018-12-11,2018-12-11
42.619991,100.153824,49.137959,50.507671,22.528877,85.363029,63.119492,47.835278,28.866707,63.026398,49.331543,2018-12-12,2018-12-12
42.427311,99.655815,49.44117,50.667141,22.364433,85.446556,62.943600000000004,47.277668,29.066383,63.131321,49.759834,2018-12-13,2018-12-13
42.013065,97.999062,48.602882,49.51091,22.145176,82.56926,62.073368,46.912033,29.014288,61.586163,49.663689,2018-12-14,2018-12-14
41.194183,95.509087,47.479218,48.609848,21.925917,80.926422,61.055016,46.107613,27.929077,60.279476,48.064178,2018-12-17,2018-12-17
41.377232,96.256088,46.917389,47.461582,21.843693,80.221001,61.360523,46.363564,28.206892,60.756363,47.740768,2018-12-18,2018-12-18
40.490913,94.350281,46.462566,46.903393,21.569624,79.172211,60.203297,45.73283,27.946438,59.554596,47.662113,2018-12-19,2018-12-19
39.778027,92.233826,45.633198,45.603622,21.377766,78.058395,59.101624,45.120384,27.607857,58.486347,47.635887,2018-12-20,2018-12-20
38.477085,90.143707,45.159828,45.160946,20.950304,77.088737,57.985691,44.714642,27.185358,56.709393,47.432262,2018-12-21,2018-12-21
37.665207,88.432343,43.854885,43.333904,20.509052,75.24263,56.206535,43.555359,26.184027,55.195858,45.448952,2018-12-24,2018-12-24
39.781879000000004,93.672119,45.078827,46.030201,21.437521,78.52459,58.824036,45.505882,27.018473,58.529461,46.065971,2018-12-26,2018-12-26
39.965519,94.172073,45.510807,46.27166,21.69492,79.391693,59.559917,46.343124,27.079958,58.950947,46.453819,2018-12-27,2018-12-27
39.83987,94.181694,45.510807,45.917515,21.685726,79.484924,59.401566,46.094719,27.17658,58.816833,46.568417,2018-12-28,2018-12-28
39.897861,95.1912,45.699799,46.158978,21.89716,80.659721,59.997723,46.481136,27.229282,59.372433,46.647751,2018-12-31,2018-12-31
40.429451,95.91227,45.42981,47.068481,22.081017,79.438271,60.305115,46.720341,26.605642,59.410751,45.845604,2019-01-02,2019-01-02
39.752884,93.835556,45.168827,46.601654,21.584606,77.825317,58.47007,45.395466,26.728613,56.412422,45.836788,2019-01-03,2019-01-03
41.463627,96.940987,46.131775,48.187229,22.301643,80.146935,60.687031,47.180378,27.000908,58.912624,46.51553,2019-01-04,2019-01-04
41.937214,99.133064,46.068783,48.903572,22.329218,80.454605,61.180733,47.345989,27.229282,59.439491,46.198204,2019-01-07,2019-01-07
42.642773,100.229088,46.491756,49.281853,22.347607,81.079292,62.019081,47.842823,27.7036,59.937611,46.77116,2019-01-08,2019-01-08
42.700771,100.738647,46.059784,50.062569,22.457918,81.442917,62.43824,47.861214,27.589411,60.713535,46.489086,2019-01-09,2019-01-09
42.787754,100.450211,46.329765,50.207439,22.467112,81.601425,63.2859,48.284447,28.028591,60.981754,47.097301,2019-01-10,2019-01-10
42.575123,100.546356,46.464767,49.909641,22.522268,81.871796,63.220703,48.091232,28.081289,60.86681,46.921001,2019-01-11,2019-01-11
42.420483,99.931046,46.239777,49.788914,22.678541,80.967407,63.211391,47.723202,27.99346,60.301628,45.863239,2019-01-14,2019-01-14
43.126041,100.834785,46.698746,49.965988,22.880783,82.421928,63.015774,47.410385,28.309666,61.211655,46.427372,2019-01-15,2019-01-15
42.942402,100.604034,46.446754,49.901592,23.368,82.272743,63.080975,47.594406,28.441423,61.269131,46.59486,2019-01-16,2019-01-16
43.116367,101.286659,46.644756,50.360367,23.496696,82.999977,64.161522,48.431656,28.581961,61.661884,46.788792,2019-01-17,2019-01-17
43.464317,102.690331,47.202736,51.382557,23.90118,83.988304,65.381767,49.232105,28.687366,62.600658,46.841675,2019-01-18,2019-01-18
42.565456,101.152061,46.770741,50.26379,23.625397,83.410225,64.031097,48.551262,28.634661,61.546936,46.929829,2019-01-22,2019-01-22
42.372158,101.353943,47.32872,49.748676,23.652977,83.503464,64.124252,48.220036,28.652229,61.757675,47.405815,2019-01-23,2019-01-23
42.565456,101.776985,46.743748,50.014282,23.70813,82.804176,64.450279,47.962437,28.766418,62.27496,47.652641,2019-01-24,2019-01-24
43.106709,102.901863,46.554752,50.65012,23.90118,82.906754,65.269989,48.87328,29.100201,63.15625,47.000343,2019-01-25,2019-01-25
42.729763,102.305771,46.75275,50.143055,23.827641,81.965057,64.645905,48.799679,29.390051,62.313278,46.77998,2019-01-28,2019-01-28
42.227177,101.642395,46.860737,50.295979,23.744902,82.365967,65.540138,49.305702,29.618431,61.642719,46.912193,2019-01-29,2019-01-29
42.836079,103.642151,47.175728,51.004261,23.882792,83.494148,66.564789,49.830139,29.864367,63.558575,47.273598,2019-01-30,2019-01-30
44.585484,104.584366,48.048687,51.334248,23.846025,84.538399,66.853539,49.084888,30.154228,63.491539,48.269672,2019-01-31,2019-01-31
44.430836,103.055695,47.895691,52.22765,23.947144,84.612999,66.956009,49.232105,29.969776,63.865108,48.08456,2019-02-01,2019-02-01
44.846439,103.728699,48.201683,52.348389,24.048265,84.370575,67.822296,49.149292,30.145451,64.890099,48.163883,2019-02-04,2019-02-04
45.339355,104.699738,48.210682,52.428867,23.983912,84.249352,68.409134,49.508121,30.347469,65.436119,48.260853,2019-02-05,2019-02-05
44.324524,104.267082,48.219681,52.042534,23.956337,84.631638,68.427765,49.213703,30.110313,65.656456,48.234413,2019-02-06,2019-02-06
43.899254,103.411423,48.183681,50.891575,23.717327,83.699249,67.962029,48.53286,30.365038,64.755989,48.869076,2019-02-07,2019-02-07
44.198868,102.998024,48.408669,50.658173,23.597818,83.857765,68.064484,48.486855,30.365038,65.129578,49.080627,2019-02-08,2019-02-08
43.744602,103.180695,48.534664,50.899639,23.671364,83.755219,68.427765,48.560455,30.452877,65.100845,49.062992,2019-02-11,2019-02-11
44.247192,104.767036,48.91264,51.543522,24.020691,84.902023,69.489685,49.646122,30.242067,65.962997,49.177586,2019-02-12,2019-02-12
44.276192,105.478493,49.00264,52.187408,24.085039,85.088501,69.899551,49.710522,30.44409,66.049202,49.036552,2019-02-13,2019-02-13
44.440502,105.093925,48.453667,52.372536,23.790865,85.284294,69.573509,49.452915,30.558285,66.164139,48.95723,2019-02-14,2019-02-14
44.633812,105.814995,48.91264,53.217648,24.296473,86.570984,70.505005,50.124554,30.742729,66.69101,49.107067,2019-02-15,2019-02-15
44.682137,106.247643,49.164631,53.378605,24.333239,86.36586,70.477074,50.43737,30.777874,66.710152,49.397961,2019-02-19,2019-02-19
44.527493,106.459152,49.074638,53.60397,24.489517,86.263306,70.812401,51.302216,30.584631,66.786797000000007,49.618324,2019-02-20,2019-02-20
44.111885,106.247643,49.218624,52.774975,24.360821,85.50808,70.523621,51.099815,30.637327,66.815544,49.979733,2019-02-21,2019-02-21
44.527493,106.824501,48.984638,52.927887,24.324047,86.291275,70.989388,51.320625,30.813004,67.668098,50.288254,2019-02-22,2019-02-22
44.575813,106.468773,48.714653,53.016426,24.425173,86.412483,71.268822,51.651836,30.558285,67.993805,49.962101,2019-02-25,2019-02-25
44.575813,106.612984,48.74165,52.847408,24.351627,86.104797,71.073235,51.357426,30.496798,68.137489,49.900402,2019-02-26,2019-02-26
44.353519,106.536057,48.669651,53.048622,24.44355,85.703857,71.352669,51.27462,30.400177,68.070427,49.962101,2019-02-27,2019-02-27
44.382507,105.959198,48.903648,52.51741,24.379204,85.452133,71.110474,50.648979,30.488008,67.878845,50.252987,2019-02-28,2019-02-28
44.730453,106.814873,48.813648,53.483242,24.53548,86.664207,71.175682,50.584583,30.452877,68.338638,50.358765,2019-03-01,2019-03-01
44.788441,106.478394,48.732647,53.579823,24.379204,85.489426,70.858994,50.814594,30.57585,68.080002,50.446918,2019-03-04,2019-03-04
45.068737,106.747574,48.696648,53.40276,24.287277,85.442795,70.402534,50.575382,30.663687,67.878845,50.385208,2019-03-05,2019-03-05
45.049408,106.247643,48.624649,52.726673,24.131002,84.193413,69.741173,50.685791,30.584631,67.524406,50.385208,2019-03-06,2019-03-06
44.653137,104.959328,48.309677,52.412781,23.882792,83.531441,69.322006,50.27177,30.558285,66.882591,50.552689,2019-03-07,2019-03-07
44.624142,104.228645,48.33667,51.430843,23.8736,83.354271,69.182281,50.354565,30.584631,66.873009,50.728985,2019-03-08,2019-03-08
45.42635,105.661179,48.966644,52.235703,24.121805,84.305313,69.769135,51.072212,31.058945,68.309921,51.090393,2019-03-11,2019-03-11
45.629318,105.959198,48.984638,52.57375,24.176962,84.920677,69.191597,51.265423,31.22584,68.712242,51.442986,2019-03-12,2019-03-12
45.764637,106.334167,49.26363,53.104965,24.342436,85.834389,69.797066,51.51384,31.375158,69.162468,51.495872,2019-03-13,2019-03-13
45.561657,106.016891,49.218624,53.161301,24.434364,85.694557,69.564194,51.127419,31.454214,69.306152,51.487061,2019-03-14,2019-03-14
45.525837,106.697014,49.497337,53.140209,24.605297,86.088547,69.318741,51.191166,31.325226,70.145103,51.673538,2019-03-15,2019-03-15
45.13855,107.729248,49.569717,53.87838,24.854769,85.957504,69.993271,51.311291,31.166222,70.443062,51.478172,2019-03-18,2019-03-18
45.216011,108.269485,49.533531,53.732361,24.660734,86.640701,69.740341,51.246609,31.077885,70.587189,50.892097,2019-03-19,2019-03-19
45.622654,108.423843,49.325409,54.20285,24.15255,86.041756,69.262512,51.200409,31.219223,70.395004,51.025291,2019-03-20,2019-03-20
46.222961,109.909508,49.90453,54.584106,24.078632,86.378654,69.927696,51.745586,31.775764,72.163269,51.566975,2019-03-21,2019-03-21
45.477432,107.729248,49.841187,53.107769,23.413376,84.806419,68.344391,50.202454,31.625591,70.46225,51.939941,2019-03-22,2019-03-22
45.399967,108.365967,49.940727,53.132099,23.311739,84.759644,68.503685,50.11005,31.652086,70.154739,51.984348,2019-03-25,2019-03-25
45.622654,108.829033,50.366028,53.894604,23.588932,85.339867,68.96273,50.414997,31.846428,70.539139,52.357307,2019-03-26,2019-03-26
45.293465,108.607147,50.194103,53.513355,23.487295,84.628624,69.037682,50.350307,31.740431,70.135529,51.993229,2019-03-27,2019-03-27
45.186954,109.263145,50.438419,53.716141,23.690563,84.843864,69.543587,50.840038,32.005451,70.42382,51.380497,2019-03-28,2019-03-28
45.283791,109.832321,50.773224,53.635033,23.755241,85.863937,70.293083,51.283573,31.99662,71.115768,51.655781,2019-03-29,2019-03-29
45.971218,111.038216,50.601295,54.340755,24.337345,85.994942,71.745216,52.050522,31.899445,72.086418,51.300571,2019-04-01,2019-04-01
46.21328,111.018929,50.185051,53.967598,24.318867,85.798424,71.717125,52.226086,32.173286,72.336266,51.371613,2019-04-02,2019-04-02
46.387554,111.800346,49.940727,53.448456,24.392782,85.686119,71.50164,52.909859,32.137962,72.922493,51.291702,2019-04-03,2019-04-03
46.648979,112.707153,50.130764,53.894604,24.540619,85.508316,71.941971,53.445793,32.040783,72.614944,51.114098,2019-04-04,2019-04-04
46.784531,113.372833,50.302689,54.843674,24.577581,86.097908,72.148071,53.427319,32.288132,72.96093,51.593624,2019-04-05,2019-04-05
46.697388,113.777992,50.510803,55.087036,24.605297,86.079185,71.838905,53.445793,32.12912,73.239624,51.229542,2019-04-08,2019-04-08
46.823261,112.755402,50.44746,54.413773,24.402025,85.854584,70.864571,53.057709,32.031944,72.893646,51.353855,2019-04-09,2019-04-09
47.026577,113.295631,50.592247,54.616558,24.475943,85.882645,70.84584,53.029987,32.288132,73.402992,51.194019,2019-04-10,2019-04-10
47.055626,113.440338,50.691784,54.657108,24.623774,84.825134,71.454788,53.002266,32.243969,73.3069,51.45153,2019-04-11,2019-04-11
47.462288,114.1446,50.85466,54.803116,25.076519,84.048386,72.401031,53.704533,32.420647,73.816246,51.691296,2019-04-12,2019-04-12
47.423553,114.376106,51.153275,54.478645,24.919447,84.3853,71.998169,53.455036,32.226299,73.787415,51.682415,2019-04-15,2019-04-15
47.471962,114.877769,51.162323,54.835579,25.270557,82.653984,72.438515,53.695293,31.466578,74.162193,51.043049,2019-04-16,2019-04-16
47.559109,115.09964,51.415695,54.762566,25.33523,80.276939,72.532181,53.362644,31.139725,74.575439,50.847683,2019-04-17,2019-04-17
47.588158,115.06105,51.460934,54.502995,25.261314,80.407928,73.365997,53.427319,31.387072,74.786865,50.874329,2019-04-18,2019-04-18
