MSFT,SBUX,WBD,TMO,KO,IBKR,NOC,SLB,NTR,SBAC,PCG,Dates,date
243.468887,108.644432,43.380001,467.039581,50.499512,73.96862,322.20977799999997,26.572178,53.395378,281.429504,11.44,2021-04-06,2021-04-06
245.472733,108.682838,43.389999,464.688141,50.584961,73.246162,324.943878,26.485022,53.242188,280.177399,11.34,2021-04-07,2021-04-07
248.763397,108.538803,41.880001,469.799561,50.43306,72.870071,327.035706,26.204193,52.351788,275.691681,11.29,2021-04-08,2021-04-08
251.317337,108.673248,42,477.142853,50.490025,73.701408,330.762238,25.913681,52.581566,271.797455,11.51,2021-04-09,2021-04-09
251.376266,109.278145,40.380001,474.253357,50.651421,73.305534,331.482239,25.700642,52.15073,276.529663,11.58,2021-04-12,2021-04-12
253.910599,110.766426,40.380001,483.091187,50.404572,72.632561,329.458435,25.216452,52.035831,278.146545,11.66,2021-04-13,2021-04-13
251.06192,110.574394,38.380001,476.305817,50.395084,74.463463,332.581696,26.446289,54.266628,277.062012,11.79,2021-04-14,2021-04-14
254.902649,112.014679,37.82,492.586578,50.632439,75.868813,335.276825,25.816845,53.835793,284.367432,11.87,2021-04-15,2021-04-15
256.120636,113.627769,37.34,491.131897,50.964737,75.759949,337.067078,25.458549,53.634735,284.258942,11.58,2021-04-16,2021-04-16
254.156128,112.917236,36.369999,485.871033,51.268551,76.561577,335.32547,25.690958,51.652874,284.022339,11.2,2021-04-19,2021-04-19
253.684601,111.640198,35.470001,480.610138,51.429951,73.483681,335.811951,24.451439,50.580563,287.896851,11.2,2021-04-20,2021-04-20
255.963501,112.091469,38.48,478.667297,51.847694,72.672142,336.181671,24.916258,51.815632,287.236328,11.15,2021-04-21,2021-04-21
252.613937,111.304123,38.209999,482.45343,51.686291,70.158371,334.148163,24.451439,51.451817,290.410919,10.99,2021-04-22,2021-04-22
256.523468,112.87883,38.400002,486.319397,51.714771,72.54348,332.795715,24.896889,51.557125,292.303741,10.97,2021-04-23,2021-04-23
256.916321,111.304123,38.849998,492.247803,50.94574,71.603287,328.670258,25.53602,52.706032,292.58963,10.8,2021-04-26,2021-04-26
257.328888,111.524986,39.009998,488.44165,50.869793,71.652771,330.684357,25.352026,53.232616,290.61792,10.64,2021-04-27,2021-04-27
250.050156,107.924301,37.490002,484.037659,50.879284,71.20742,329.224884,26.494709,53.941105,293.674133,10.79,2021-04-28,2021-04-28
248.036484,110.065483,37.950001,462.705353,51.515392,72.494003,342.700592,26.940159,53.778343,293.871277,10.79,2021-04-29,2021-04-29
247.712326,109.931076,37.66,468.5242,51.249557,70.781845,344.860565,26.194508,52.840069,295.488159,11.32,2021-04-30,2021-04-30
247.398026,111.112091,36.119999,465.68454,51.724262,69.70311,351.243286,27.327507,53.577286,294.443115,11.43,2021-05-03,2021-05-03
243.400085,109.566208,36.52,463.592133,51.401463,69.673416,358.170837,27.492132,55.86552,292.708008,11.32,2021-05-04,2021-05-04
242.103485,108.961296,36.66,466.073059,51.268551,69.297333,362.909271,29.380463,56.535713,290.055939,10.98,2021-05-05,2021-05-05
245.305725,110.17112,36.25,468.43454,51.781235,68.901466,360.048706,29.758125,57.033577,287.433502,10.94,2021-05-06,2021-05-06
247.987411,109.787048,37.560001,466.750671,51.75275,68.881668,360.613068,30.881439,58.776085,286.802551,10.94,2021-05-07,2021-05-07
242.800919,109.74865,37.259998,461.788727,52.132515,67.219017,363.697296,30.629665,59.120758,287.936279,10.88,2021-05-10,2021-05-10
241.867752,109.028503,36.779999,462.316772,51.572357,66.456963,358.345978,30.271366,58.852673,287.334961,10.89,2021-05-11,2021-05-11
234.765854,105.837654,35.759998,453.130249,51.306522,65.150589,353.335205,31.084797,57.368671,280.236633,10.47,2021-05-12,2021-05-12
238.724457,106.512459,35.23,455.262482,51.75275,66.684578,360.058441,30.755552,56.765499,279.171875,10.63,2021-05-13,2021-05-13
243.753723,107.196892,35.650002,457.404694,51.961624,68.327454,361.566559,31.772345,57.962276,284.544891,10.81,2021-05-14,2021-05-14
240.836349,106.984833,33.849998,451.276978,51.876171,67.951378,362.792511,32.973129,58.527157,284.426544,10.85,2021-05-17,2021-05-17
238.77356,107.071571,33.310001,452.960846,51.591347,66.635101,358.657318,32.024113,58.421837,287.216583,10.77,2021-05-18,2021-05-18
239.364304,105.72197,33.110001,455.292358,51.429951,65.863159,360.875763,30.987961,57.31123,284.885315,10.53,2021-05-19,2021-05-19
242.672394,107.399345,31.85,463.602142,51.88567,66.070984,361.907074,30.765238,57.368671,289.547913,10.4,2021-05-20,2021-05-20
241.382629,106.926979,31.469999,460.662872,51.857182,66.466858,360.447601,30.939545,57.406967,287.394409,10.28,2021-05-21,2021-05-21
246.905975,108.469391,31.280001,460.782379,52.02808,66.189743000000007,362.121124,30.697453,58.488857,292.936249,10.58,2021-05-24,2021-05-24
247.831451,108.575409,30.66,462.33667,52.018585,66.219437,359.990295,30.251997,57.828236,295.109528,10.06,2021-05-25,2021-05-25
247.604996,108.787498,31.82,458.022369,52.246441,66.565826,356.808716,30.552195,58.35482,294.85272200000003,10.03,2021-05-26,2021-05-26
245.458664,109.423744,32.52,470.766022,52.683178,66.209534,360.447601,30.348835,58.986721,293.528992,9.92,2021-05-27,2021-05-27
245.822952,109.780411,32.110001,467.796844,52.493294,66.665474,357.496735,30.339149,59.503727,294.49704,10.14,2021-05-28,2021-05-28
243.578156,109.259857,32,445.388428,52.483799,67.10157,357.252472,32.016293,60.796242,298.596588,10.15,2021-06-01,2021-06-01
243.479721,108.932114,32.150002,447.580383,52.692669,66.496971,358.806061,34.476082,60.317532,305.847412,10.23,2021-06-02,2021-06-02
241.914307,107.119789,31.629999,443.714508,52.825588,68.647797,358.122101,35.506676,60.011158,305.669586,10.43,2021-06-03,2021-06-03
246.915802,107.958458,31.549999,447.13208,53.395241,67.626892,368.870331,35.409447,61.782383,308.929504,10.38,2021-06-04,2021-06-04
249.88916,107.322227,31.24,442.837708,53.205357,66.288834,363.330078,34.835819,61.753666,311.369507,10.3,2021-06-07,2021-06-07
248.668335,107.505386,30.040001,439.400208,52.835091,66.348297,362.616791,34.903885,61.811108,313.5625,10.23,2021-06-08,2021-06-08
249.672546,107.380058,30.559999,446.584076,52.673683,64.66333,364.072693,34.767761,62.270672,312.861115,10.28,2021-06-09,2021-06-09
253.266144,108.170547,30.139999,463.223541,53.081932,64.960686,363.984741,33.97052,61.820683,314.777527,10.49,2021-06-10,2021-06-10
253.906143,108.507942,30.790001,463.462616,53.31929,64.891304,366.47641,33.921902,62.136639,313.483459,10.5,2021-06-11,2021-06-11
255.875229,108.401901,30.82,468.626709,53.137539,63.95961,363.711182,33.105209,61.016441,316.121033,10.65,2021-06-14,2021-06-14
254.36882,107.862053,30.07,468.636688,53.00362,64.2173,366.417755,33.241329,60.451569,315.844452,10.53,2021-06-15,2021-06-15
253.404022,107.351128,30.459999,466.981812,52.295757,64.950775,363.69162,33.09549,59.159054,313.434082,10.23,2021-06-16,2021-06-16
256.869629,107.380058,29.41,484.587524,52.563599,64.425446,360.261963,31.569054,56.708054,317.968262,10.23,2021-06-17,2021-06-17
255.422333,105.7509,29.08,480.988647,51.434845,62.700832,358.786499,30.421793,55.559151,314.570068,10.2,2021-06-18,2021-06-18
258.572937,106.975182,29.690001,482.075256,51.999222,63.523483,364.746918,32.201015,57.062302,317.21756,10.26,2021-06-21,2021-06-21
261.408447,107.823502,29.49,490.69873,52.190533,63.582962,364.043427,32.10379,58.689915,317.128662,10.11,2021-06-22,2021-06-22
261.172119,107.543945,29.51,492.503174,51.769642,64.504745,361.805786,31.967674,58.689915,313.364929,10.05,2021-06-23,2021-06-23
262.57019,107.958458,30.32,493.83905,52.027916,64.99041,361.219482,32.337135,58.297379,311.893005,10,2021-06-24,2021-06-24
260.925995,108.970665,30.860001,491.35675,51.960953,66.031128,364.766449,32.424637,58.469704,315.222046,10.17,2021-06-25,2021-06-25
264.568817,108.199455,30.57,503.549164,51.903564,64.792183,361.737396,31.131538,56.909111,318.916656,10.35,2021-06-28,2021-06-28
267.207428,108.228386,30.34,506.679504,51.520935,65.624756,352.063965,30.995422,57.237175,318.09671,10.1,2021-06-29,2021-06-29
266.715179,107.784943,30.68,502.921112,51.760078,65.148994,355.112579,31.121815,58.48188,314.826965,10.17,2021-06-30,2021-06-30
267.404327,109.327339,31.200001,507.965576,51.616589,65.595016,359.206665,32.152405,59.273087,316.150635,10.34,2021-07-01,2021-07-01
273.360901,110.831177,31.139999,511.743927,51.827034,64.970596,360.750519,31.880173,58.7038,318.916656,10.42,2021-07-02,2021-07-02
273.370697,111.56382,30.34,515.472351,51.540066,63.939777,359.235962,30.305124,56.995953,322.235809,10.5,2021-07-06,2021-07-06
275.605652,112.923058,29.559999,521.115051,51.960953,63.820839,362.763428,29.82872,57.372257,326.779877,10.36,2021-07-07,2021-07-07
273.13443,111.814461,28.780001,517.017761,51.779213,62.839596,361.473572,29.682882,57.488049,324.91290299999997,10.16,2021-07-08,2021-07-08
273.646393,113.241196,29.299999,515.671814,52.094883,64.722794,363.310577,30.324568,59.06081,325.327789,10.37,2021-07-09,2021-07-09
273.03598,114.195549,29.65,513.109802,52.114006,64.375893,361.854645,30.353737,59.244144,326.582336,10.21,2021-07-12,2021-07-12
276.639404,115.246307,29.1,512.720825,52.630558,63.810932,358.981934,29.76066,59.427471,325.149933,9.99,2021-07-13,2021-07-13
278.145813,115.487305,28.74,509.211731,53.816704,63.255878,355.610901,28.730072,59.330982,327.747986,9.92,2021-07-14,2021-07-14
276.68866,114.687195,28.459999,512.90033,53.988884,63.305439,355.786774,27.932827,59.051163,328.281464,9.97,2021-07-15,2021-07-15
276.412994,114.455833,28.18,518.194031,53.950626,62.413391,354.506744,27.096689,57.285416,330.049652,9.79,2021-07-16,2021-07-16
272.730743,111.168594,27.82,520.018433,53.309723,61.481705,346.875488,25.910536,55.490726,330.464539,9.21,2021-07-19,2021-07-19
275.005066,113.192986,28.129999,520.975464,53.40538,62.264717,351.73175,26.484167,56.523159,331.225189,9.42,2021-07-20,2021-07-20
277.052948,114.976387,28.790001,512.68103,54.094109,62.58189,353.187653,27.64115,57.574886,327.925781,9.49,2021-07-21,2021-07-21
281.719696,118.215431,28.48,522.889587,54.01759,60.738335,351.038025,27.203632,57.46875,330.039825,9.33,2021-07-22,2021-07-22
285.19519,121.435188,28.469999,530.625854,54.534134,60.292313,353.041077,27.621704,57.053844,332.944061,9.22,2021-07-23,2021-07-23
284.584808,121.521965,29.34,527.495483,54.581966,60.113899,350.060883,28.642569,57.314362,334.080109,8.75,2021-07-26,2021-07-26
282.113556,121.493034,28.83,528.651917,54.773281,59.915668,353.910706,28.370338,56.590702,336.648499,8.99,2021-07-27,2021-07-27
281.798462,118.003357,29.389999,526.64801,54.275867,61.105064,351.8685,28.506456,57.381908,336.184204,9.15,2021-07-28,2021-07-28
282.074158,117.974426,30.18,532.131165,54.572392,61.759224,357.291534,28.817575,57.825752,334.327057,9.08,2021-07-29,2021-07-29
280.508728,117.058632,29.01,538.35199,54.553265,61.313206,354.711975,28.030054,57.314362,336.846069,8.79,2021-07-30,2021-07-30
280.420074,116.03679700000001,29.09,532.041443,54.409782,62.304363,353.55899,27.709206,55.857384,338.199402,8.95,2021-08-02,2021-08-02
282.684601,114.841431,27.870001,535.341248,54.448044,60.777973,356.099487,28.098108,57.073139,341.814911,8.99,2021-08-03,2021-08-03
282.084015,113.993103,28.34,537.225403,53.663651,61.412319,349.074036,26.863346,55.741596,344.827881,8.67,2021-08-04,2021-08-04
285.047516,114.745026,29.200001,540.684814,54.046288,61.897995,350.510406,27.1453,55.982822,342.713837,8.29,2021-08-05,2021-08-05
284.988434,114.764305,29.040001,536.547607,54.180202,62.94862,353.822784,27.631426,57.410858,342.792938,8.53,2021-08-06,2021-08-06
283.875885,113.694267,29.23,539.498413,54.189774,63.255878,352.728363,27.213358,58.202065,342.378052,8.63,2021-08-09,2021-08-09
282.015076,112.200066,29.440001,538.710938,54.33326,63.226143,354.3797,27.631426,61.781792,337.152283,9.2,2021-08-10,2021-08-10
282.517242,112.742004,29.450001,535.610474,54.266296,63.354992,357.721436,28.175888,61.395844,342.279236,9.44,2021-08-11,2021-08-11
285.333069,112.016197,28.9,540.345825,54.371521,62.908974,355.532684,27.757822,61.395844,345.963928,9.24,2021-08-12,2021-08-12
288.32608,112.993622,28.42,542.967773,54.744579,62.651272,354.799866,27.56337,61.376549,349.510254,9.12,2021-08-13,2021-08-13
290.049011,113.748444,28.34,552.757629,54.983719,61.987198,360.183807,27.009186,60.044994,348.166809,9.17,2021-08-16,2021-08-16
288.552521,112.809746,28.610001,554.60199,54.792408,61.184353,360.193573,26.435558,58.559067,355.328705,9.13,2021-08-17,2021-08-17
286.786774,111.948456,28.450001,542.98761,54.046288,61.0555,354.848724,26.066099,58.182766,349.352203,9.12,2021-08-18,2021-08-18
292.744904,110.632324,27.74,550.185547,54.390652,60.331951,352.826111,25.706366,56.02142,355.486725,8.93,2021-08-19,2021-08-19
300.231903,110.932312,28.07,553.295898,54.180202,61.412319,354.692383,25.725809,57.24683,357.75882,9.28,2021-08-20,2021-08-20
300.517975,111.435539,28.440001,550.913269,53.988884,61.79887,354.614288,26.727232,58.163464,353.73822,9.11,2021-08-23,2021-08-23
298.515533,111.367813,28.700001,548.799805,53.57756,62.492687,354.467682,27.436977,58.65556,348.354462,9.25,2021-08-24,2021-08-24
297.913818,111.841995,28.74,546.397217,53.634956,63.464024,354.360199,27.660595,58.607315,345.900574,9.26,2021-08-25,2021-08-25
295.033386,110.632324,27.889999,551.072815,53.127975,63.186497,358.366364,27.349472,57.941544,346.791138,9.12,2021-08-26,2021-08-26
295.654877,111.406517,28.280001,546.825867,53.2332,64.66333,358.022919,28.273113,59.128353,349.116394,9.12,2021-08-27,2021-08-27
299.472351,111.880707,27.85,556.815063,53.740173,63.860481,360.750946,27.495312,58.761703,354.865234,9.01,2021-08-30,2021-08-30
297.785583,113.700066,28.84,553.246155,53.864536,64.168228,360.829498,27.383009,58.559067,355.191742,9.17,2021-08-31,2021-08-31
297.736237,113.661354,28.43,559.995239,54.228031,64.863113,358.160309,27.324413,58.144169,362.523743,9.21,2021-09-01,2021-09-01
297.06543,113.583946,28.940001,563.733765,54.304558,64.158295,361.418274,27.939653,59.495018,362.85025,9.28,2021-09-02,2021-09-02
297.055634,113.409744,28.309999,566.365662,54.266296,64.029243,359.092529,27.431837,59.012566,362.622711,9.15,2021-09-03,2021-09-03
296.108612,112.054909,27.959999,567.422424,53.252327,64.158295,352.174255,27.177929,59.967815,361.31662,9.42,2021-09-07,2021-09-07
296.138184,114.23233,26.98,570.822021,53.969753,62.589828,353.665833,26.035341,58.472233,364.700592,9.32,2021-09-08,2021-09-08
293.218384,114.95813,26.790001,567.033691,53.434078,62.699028,350.113495,25.996277,60.430958,355.864563,9.36,2021-09-09,2021-09-09
291.699249,115.490395,26.15,570.203857,53.194935,62.341652,347.483612,26.152529,59.832722,349.106445,9.31,2021-09-10,2021-09-10
292.961914,115.335564,27.059999,557.413269,53.634956,61.726181,347.091064,27.451366,60.073944,348.948212,9.83,2021-09-13,2021-09-13
295.723907,115.025871,26.26,560.934143,53.673512,60.95187,345.157867,27.021679,58.896786,352.817047,9.8,2021-09-14,2021-09-14
300.68573,110.942001,26.809999,561.492615,53.856632,61.209972,349.092957,28.554888,61.202866,351.718689,9.86,2021-09-15,2021-09-15
301.080292,110.971039,26.99,558.979248,53.345818,61.011429,343.126556,28.183794,60.942345,351.689026,9.69,2021-09-16,2021-09-16
295.802795,109.751686,26.879999,595.244446,52.468769,61.090847,343.695709,27.646679,60.836208,348.987793,9.84,2021-09-17,2021-09-17
290.30835,108.212967,26.01,588.661621,52.102531,59.224567,342.292419,26.611517,59.552906,349.710083,9.58,2021-09-20,2021-09-20
290.801575,108.600067,25.15,595.483826,52.092888,58.956539,338.69101,26.299011,60.016052,350.620392,9.79,2021-09-21,2021-09-21
294.530334,109.422646,25.440001,605.048889,52.169998,59.810265,342.007843,26.513859,60.865154,354.706909,9.87,2021-09-22,2021-09-22
295.49704,110.45813,25.530001,606.644653,52.083256,61.736107,344.35318,28.203325,62.312489,349.927734,9.97,2021-09-23,2021-09-23
295.289886,110.4291,25.299999,608.190613,51.938683,62.27216,349.05368,28.33028,62.630901,341.2995,9.94,2021-09-24,2021-09-24
290.180145,110.01297,26.139999,593.119934,51.668823,65.210564,350.535461,29.482632,63.933498,332.463501,9.97,2021-09-27,2021-09-27
279.674591,108.106522,25.6,574.947449,50.733944,64.734055,351.605133,30.18576,63.962646,328.109833,9.74,2021-09-28,2021-09-28
280.148071,108.551674,25.42,578.089233,51.042358,64.277428,356.197693,29.61935,63.059025,329.277405,9.51,2021-09-29,2021-09-29
278.096283,106.751671,25.379999,569.84082,50.570103,61.88501,353.420563,28.945517,62.991016,327.090698,9.6,2021-09-30,2021-09-30
285.178925,109.277489,25.74,571.227112,51.100185,64.049103,354.176208,29.648647,65.293793,330.059113,9.61,2021-10-01,2021-10-01
279.270111,107.864578,25.610001,567.516846,51.071274,63.433628,358.837402,30.156466000000002,65.837898,330.642883,9.82,2021-10-04,2021-10-04
284.843506,107.274254,26.15,570.389404,51.158016,66.610275,362.968689,29.873259,66.382019,327.278687,9.89,2021-10-05,2021-10-05
289.13446,108.038773,25.879999,574.09967,51.765202,68.714806,370.269714,29.238489,66.071091,333.274902,10.19,2021-10-06,2021-10-06
290.850891,108.590385,26.459999,581.989075,51.92905,70.09465,375.549225,30.293184,67.528549,334.343536,10.52,2021-10-07,2021-10-07
290.850891,107.632317,25.889999,582.397949,52.160358,71.136993,382.437988,30.918186,68.198967,326.388123,10.71,2021-10-08,2021-10-08
290.239349,107.361359,25.17,577.151672,52.266373,71.38517,385.813751,31.699442,69.335785,326.348541,10.15,2021-10-11,2021-10-11
288.907623,107.419418,24.58,574.408813,52.266373,71.236252,382.781494,32.1096,68.616776,330.405457,10.25,2021-10-12,2021-10-12
292.291107,107.187157,25.5,572.064941,52.276012,70.501656,381.437103,31.992411,68.480759,323.261414,10.5,2021-10-13,2021-10-13
298.643768,108.261368,25.26,575.845154,52.632614,70.322975,382.653931,32.734608,69.704994,323.429657,10.77,2021-10-14,2021-10-14
300.083984,107.854904,24.83,580.871948,52.50732,70.571144,387.972626,33.203362,69.219185,323.45929,11.2,2021-10-15,2021-10-15
303.122192,109.712982,24.67,586.497314,51.986877,71.097282,386.530121,33.359612,69.394073,319.996124,11,2021-10-18,2021-10-18
304.049438,109.829094,24.9,590.556641,52.189274,73.191887,391.83902,33.730709,69.78273,328.683716,11.18,2021-10-19,2021-10-19
303.240601,110.187164,25.33,604.021423,52.651897,74.452606,393.389465,33.926025,69.763298,332.770233,11.51,2021-10-20,2021-10-20
306.545135,110.748451,25,606.824097,52.382027,73.559181,395.244171,33.496326,67.926918,336.579742,11.65,2021-10-21,2021-10-21
304.966827,110.854904,25.1,610.364929,52.478413,73.936401,398.619873,33.115471,68.092094,341.982239,11.9,2021-10-22,2021-10-22
303.950806,111.00975,25.290001,606.165894,52.266373,73.390427,399.022217,33.554928,68.587616,345.544373,11.66,2021-10-25,2021-10-25
305.903931,111.212967,24.639999,606.754395,52.497688,72.199173,389.160004,33.457268,68.247551,350.40274,11.57,2021-10-26,2021-10-26
318.786804,109.848457,23.6,610.694031,53.509666,71.226326,380.897339,31.777569,67.83947,345.673035,11.58,2021-10-27,2021-10-27
319.950775,109.548439,24.309999,618.453796,54.010838,70.084717,351.938751,32.519764,68.160103,349.304382,11.68,2021-10-28,2021-10-28
327.122162,102.648445,23.440001,631.4198,54.328884,70.332901,350.545288,31.504131,67.926918,341.695313,11.6,2021-10-29,2021-10-29
324.90271,106.258125,24.42,633.44458,54.136124,73.856987,348.219574,32.519764,69.520393,343.74353,11.41,2021-11-01,2021-11-01
328.611694,107.854904,24.549999,634.541748,54.068657,73.71801,346.60040299999997,32.422108,65.818459,354.568359,11.34,2021-11-02,2021-11-02
329.46991,108.977486,25.6,640.695618,54.251781,74.968811,347.493408,32.20726,66.284843,348.295105,11.67,2021-11-03,2021-11-03
331.876801,108.542,25.459999,638.092468,54.550556,74.025749,349.995758,32.37328,65.245201,342.823303,11.66,2021-11-04,2021-11-04
331.501953,113.138771,26.52,615.192261,54.781868,73.281219,357.561676,32.724838,65.060593,340.587067,11.65,2021-11-05,2021-11-05
332.419342,111.445236,26.280001,622.842224,54.290333,73.112465,356.482239,33.496326,67.01358,344.327301,11.61,2021-11-08,2021-11-08
331.393463,110.448456,26.65,616.967712,54.444542,72.457275,357.708862,33.340076,66.56662,345.78183,12.18,2021-11-09,2021-11-09
326.313324,110.069405,27.360001,625.226013,54.666214,72.705444,355.334106,31.963118,65.76017,338.914886,12.4,2021-11-10,2021-11-10
327.921204,108.310234,28.23,629.833984,54.685493,72.655823,353.214447,32.011944,66.362595,339.320587,12.35,2021-11-11,2021-11-11
332.153046,108.582375,27.91,633.594177,54.560196,72.874214,352.929871,31.992411,66.372292,340.151764,12.26,2021-11-12,2021-11-12
331.511841,108.728172,28.02,630.711731,54.569828,73.489685,353.273346,31.953352,66.964989,344.406525,12.38,2021-11-15,2021-11-15
334.905243,109.078049,27.73,639.807922,54.184319,73.797424,347.974243,32.119366,65.808754,343.723724,12.32,2021-11-16,2021-11-16
335.132507,109.359909,27.59,635.638855,53.88554,73.390427,347.346191,31.308815,65.672714,347.1828,12.47,2021-11-17,2021-11-17
337.257202,109.72924,26.85,635.967957,53.403648,74.105171,344.853668,31.113501,67.110741,342.177582,12.1,2021-11-18,2021-11-18
339.075531,107.668777,25.26,634.39209,53.133789,74.015823,346.531708,29.345911,65.954498,341.929779,12.38,2021-11-19,2021-11-19
335.834137,108.319962,25.709999,632.307617,53.461475,75.554512,356.364502,29.629118,67.577126,340.770172,12.24,2021-11-22,2021-11-22
333.709381,110.390137,25.6,631.110657,53.856632,76.140205,357.404663,30.449434,67.586838,345.854675,12.33,2021-11-23,2021-11-23
333.936707,110.769188,25.17,631.350037,53.422924,76.815231,354.617737,30.674046,67.71315,351.315796,12.46,2021-11-24,2021-11-24
325.803467,107.552147,24.719999,637.075073,51.784473,73.787491,348.881592,29.004114,65.76017,347.936005,12.24,2021-11-26,2021-11-26
332.671783,107.620178,24.59,647.079041,52.603703,74.800064,351.256866,28.955284,66.488899,352.415985,12.38,2021-11-29,2021-11-29
326.702789,106.560791,23.27,631.180542,50.942837,73.378601,343.776154,28.126589,64.244423,340.750366,11.88,2021-11-30,2021-11-30
326.198792,105.608315,22.26,624.51794400000006,50.797146,74.561493,340.996796,27.832378,64.059814,336.290283,11.75,2021-12-01,2021-12-01
325.615723,108.290794,23.25,625.944214,51.545025,76.052528,347.491882,28.75424,65.468681,344.952759,12,2021-12-02,2021-12-02
319.211914,108.115852,23.99,634.451965,52.001514,74.46209,352.685974,28.675783,65.614426,345.596985,11.81,2021-12-03,2021-12-03
322.354523,110.176308,24.4,620.628052,53.33215,75.048561,358.717804,29.430923,66.799812,345.071686,12.54,2021-12-06,2021-12-06
330.981873,112.994865,24.219999,627.071289,53.623528,76.310966,357.446442,30.166452,68.237839,356.876007,12.44,2021-12-07,2021-12-07
331.031281,112.985153,24.030001,636.48669400000006,53.419567,76.688698,358.845947,30.460661,68.645927,355.805603,12.63,2021-12-08,2021-12-08
329.183258,112.11042,23.58,635.409424,53.283585,75.933243,362.561646,30.029158,67.450813,349.868744,12.49,2021-12-09,2021-12-09
338.512329,113.451668,23.290001,640.835266,54.662785,75.7742,365.715576,30.392014,68.325287,355.746155,12.35,2021-12-10,2021-12-10
335.40918,112.314529,22.75,644.326172,56.100254,74.730476,371.895233,29.254396,67.392517,361.782135,12.27,2021-12-13,2021-12-13
324.479248,111.488403,22.51,630.716187,56.139107,75.505814,370.80127,29.097485,67.334221,360.275604,12.16,2021-12-14,2021-12-14
330.714996,111.459244,22.57,654.294006,56.391636,76.052528,373.3638,28.744431,68.927704,366.896362,12.26,2021-12-15,2021-12-15
321.079681,110.399857,23.41,659.791931,56.964684,78.139961,373.265259,29.126907,69.374649,367.213501,12.24,2021-12-16,2021-12-16
319.992584,105.579155,23.280001,649.634399,56.071117,76.678757,372.023376,28.41099,68.830528,372.545776,12.02,2021-12-17,2021-12-17
316.148346,105.054314,22.889999,647.88830599999994,55.886578,74.621132,364.621582,27.920639,67.654846,371.039276,11.99,2021-12-20,2021-12-20
323.441559,107.270294,23.530001,643.917114,56.10997,76.877563,373.038544,28.881731,70.151947,369.433624,12.07,2021-12-21,2021-12-21
329.282104,108.601807,23.629999,650.263,56.508186,78.289078,374.339539,28.930765,72.114662,374.240631,12.01,2021-12-22,2021-12-22
330.754608,109.214111,24.42,649.26532,56.547035,79.52166,375.679993,28.999413,72.862816,370.959991,12,2021-12-23,2021-12-23
338.42337,111.012161,24.360001,660.749878,56.964684,80.794006,378.676147,29.264206,74.02877,379.959442,11.91,2021-12-27,2021-12-27
337.237427,112.324242,24.33,653.934998,57.188072,80.953041,379.779999,29.528996,74.368835,381.317261,12.06,2021-12-28,2021-12-28
337.929199,113.111496,23.870001,661.268616,57.256062,80.475914,379.444946,29.077871,73.892746,381.53537,11.99,2021-12-29,2021-12-29
335.330139,112.975426,24.450001,663.982666,57.090946,79.601173,378.991577,29.244591,72.9543,385.113312,12.07,2021-12-30,2021-12-30
332.365417,113.684937,23.540001,665.768738,57.508591,78.945122,381.494965,29.372084,73.51149,385.569214,12.14,2021-12-31,2021-12-31
330.813812,113.403076,25.33,643.497925,57.596004,77.811943,379.977142,31.107927,74.410843,376.500366,12.21,2022-01-03,2022-01-03
325.141388,111.031593,26.75,616.637329,58.557556,78.587265,391.272095,32.618214,70.158524,366.182739,12.44,2022-01-04,2022-01-04
312.659882,107.338333,26.450001,617.156128,59.04319,75.982948,389.300903,32.618214,68.369606,347.658508,11.86,2022-01-05,2022-01-05
310.18924,108.018654,25.719999,619.032043,58.732384,76.837799,391.548035,33.392971,67.695099,346.072754,11.82,2022-01-06,2022-01-06
310.347382,104.548927,30.059999,605.731384,58.596409,76.768219,394.65271,34.354057,67.577789,344.823883,12.21,2022-01-07,2022-01-07
310.574646,103.05217,28.59,623.661804,58.693531,75.495865,396.436615,34.442322,67.059685,339.541168,12.23,2022-01-10,2022-01-10
311.276306,101.118065,28.68,619.131775,58.712959,76.947151,394.830109,35.776081,68.438034,338.659058,12.17,2022-01-11,2022-01-11
314.527649,100.952835,28.790001,623.821472,58.800369,76.887497,389.83316,35.746658,70.676628,335.507294,12.51,2022-01-12,2022-01-12
301.216003,99.524124,29.34,599.565125,59.150028,75.217545,391.883148,35.472061,69.435127,331.215668,12.75,2022-01-13,2022-01-13
306.552521,97.308159,31.18,593.488464,59.625946,74.303047,397.639038,37.08041,70.3638,323.375824,13.01,2022-01-14,2022-01-14
299.091309,94.985275,29.639999,588.798828,59.150028,71.499908,395.845245,36.815628,72.524178,323.147888,12.71,2022-01-18,2022-01-18
299.763306,94.149437,28.58,592.061646,59.24715,71.71859,395.86499,36.384113,72.162483,318.380585,12.64,2022-01-19,2022-01-19
298.05365,93.031723,27.49,586.863159,59.004337,71.80806,391.686005,36.335079,70.373581,313.989868,12.54,2022-01-20,2022-01-20
292.549164,93.605156,26.190001,579.050415,58.712959,68.895576,393.065887,35.658398,69.229851,309.569397,12.23,2022-01-21,2022-01-21
292.885132,95.344879,26.879999,574.530334,58.237034,67.593407,397.254669,35.893761,68.066566,323.643463,12.17,2022-01-24,2022-01-24
285.097809,94.2855,26.860001,566.498169,58.101059,65.336983,397.372955,38.041504,68.095901,322.652313,12.35,2022-01-25,2022-01-25
293.221161,92.895668,24.4,561.658875,57.887383,65.605377,397.422241,39.032009,68.457588,312.959076,12.3,2022-01-26,2022-01-26
