"Date","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted","dn","mavg","up"
2020-04-16,174.300003,177.279999,172.899994,177.039993,50479600,172.154099,135.954656370702,157.068667366667,178.182678362631
2020-04-17,179.5,180,175.869995,178.600006,52765600,173.671051,136.673605459052,158.778834033334,180.884062607615
2020-04-20,176.630005,178.75,174.990005,175.059998,36669600,170.228745,138.977435565859,160.587000533334,182.196565500808
2020-04-21,173.5,173.669998,166.110001,167.820007,56203700,163.188538,143.424874629028,162.229167183333,181.033459737639
2020-04-22,171.389999,174,170.820007,173.520004,34620200,168.731232,145.692559650672,163.5480006,181.403441549329
2020-04-23,174.110001,175.059998,170.910004,171.419998,32790800,166.689194,147.887934362697,164.743000566667,181.598066770636
2020-04-24,172.059998,174.559998,170.710007,174.550003,34277600,169.732803,149.274422564643,165.7210007,182.167578835358
2020-04-27,176.589996,176.899994,173.300003,174.050003,33194400,169.246628,151.420405420074,166.89533415,182.370262879926
2020-04-28,175.589996,175.669998,169.389999,169.809998,34392700,165.123642,152.729671984287,167.62916745,182.528662915713
2020-04-29,173.220001,177.679993,171.880005,177.429993,51286600,172.533295,153.60508842221,168.428167233333,183.251246044457
2020-04-30,180,180.399994,176.229996,179.210007,53875900,174.264221,155.897436955583,169.680833716667,183.464230477751
2020-05-01,175.800003,178.639999,174.009995,174.570007,39370500,169.752258,158.892094500816,170.782833866667,182.673573232518
2020-05-04,174.490005,179,173.800003,178.839996,30372900,173.904419,162.368078428265,171.920167033333,181.472255638402
2020-05-05,180.619995,183.649994,179.899994,180.759995,36839200,175.771439,163.323091946557,172.83616665,182.349241353443
2020-05-06,182.080002,184.199997,181.630005,182.539993,32139300,177.502274,163.85612735008,173.6964999,183.536872449921
2020-05-07,184.169998,184.550003,182.580002,183.600006,28316000,178.533066,164.712626582779,174.620333366667,184.528040150555
2020-05-08,184.979996,185,183.360001,184.679993,30877800,179.583221,165.775748018209,175.573666666667,185.371585315125
2020-05-11,183.149994,187.509995,182.850006,186.740005,30892700,181.586395,167.292559212562,176.635666683333,185.978774154105
2020-05-12,186.800003,187.039993,182.300003,182.509995,32038200,177.473145,167.657094006534,177.24233325,186.827572493466
2020-05-13,182.550003,184.050003,176.539993,179.75,44711500,174.789307,168.377679264934,177.6698329,186.961986535066
2020-05-14,177.539993,180.690002,175.679993,180.529999,41873900,175.547775,168.566636958906,177.831166366667,187.095695774428
2020-05-15,179.059998,187.059998,177,183.160004,46610400,178.105179,168.566497407016,178.043666383333,187.52083535965
2020-05-18,185.75,186.199997,183.960007,184.910004,35264500,179.806915,168.573848609813,178.4814998,188.389150990188
2020-05-19,185.029999,186.600006,183.490005,183.630005,26799100,178.562225,169.977032471845,179.250166633333,188.523300794822
2020-05-20,184.809998,185.850006,183.940002,185.660004,31261300,181.039001,170.755496920314,179.86866665,188.981836379687
2020-05-21,185.399994,186.669998,183.289993,183.429993,29119500,178.864517,171.816253189309,180.468666383333,189.121079577358
2020-05-22,183.190002,184.460007,182.539993,183.509995,20826900,178.94252,172.899014715417,180.980166166667,189.061317617916
2020-05-26,186.339996,186.5,181.100006,181.570007,36073600,177.050797,173.798501538523,181.395499716667,188.992497894811
2020-05-27,180.199997,181.990005,176.600006,181.809998,39517100,177.284836,175.639597429033,181.82099995,188.002402470967
2020-05-28,180.740005,184.149994,180.380005,181.399994,33810200,176.885025,176.638246647608,182.13666665,187.635086652392
2020-05-29,182.729996,184.270004,180.410004,183.25,42130400,178.689011,177.080907181022,182.338166833333,187.595426485644
2020-06-01,182.539993,183,181.460007,182.830002,22622400,178.279465,178.373161851078,182.672666966667,186.972172082256
2020-06-02,184.25,185,181.350006,184.910004,30794600,180.307678,179.488152991186,182.99966715,186.511181308814
2020-06-03,184.820007,185.940002,183.580002,185.360001,27311000,180.746445,179.642199081702,183.175834183333,186.709469284964
2020-06-04,184.300003,185.839996,182.300003,182.919998,28761800,178.367172,179.684998899143,183.22066755,186.756336200858
2020-06-05,182.619995,187.729996,182.009995,187.199997,39893600,182.540665,179.635014555168,183.324167166667,187.013319778165
2020-06-08,185.940002,188.550003,184.440002,188.360001,33211600,183.671814,179.437666612962,183.462667366667,187.487668120372
2020-06-09,188,190.699997,187.259995,189.800003,29783900,185.075958,178.973472495205,183.64033385,188.307195204795
2020-06-10,191.130005,198.520004,191.009995,196.839996,43872300,191.940765,177.261422579566,184.21566725,191.169911920434
2020-06-11,193.130005,195.759995,186.070007,186.270004,52854700,181.63382,177.646548480813,184.678334083333,191.710119685854
2020-06-12,190.539993,191.720001,185.179993,187.740005,43373600,183.06723,178.464919604052,185.1406675,191.816415395948
2020-06-15,184.580002,190.820007,184.009995,188.940002,32770200,184.237381,178.759551887186,185.416500866667,192.073449846148
2020-06-16,192.889999,195.580002,191.460007,193.570007,42556700,188.752151,178.309125721916,185.842167666667,193.375209611417
2020-06-17,195.029999,196.320007,193.690002,194.240005,25687800,189.405457,177.909496229354,186.351000966667,194.79250570398
2020-06-18,194,196.490005,194,196.320007,23061600,191.433701,177.546345007955,186.873667633333,196.200990258712
2020-06-19,198.589996,199.289993,194.369995,195.149994,44441100,190.292816,177.359486291564,187.464000933333,197.568515575103
2020-06-22,195.789993,200.759995,195.229996,200.570007,32818900,195.577896,177.161226095277,188.231500983333,199.30177587139
2020-06-23,202.089996,203.949997,201.429993,201.910004,30917400,196.884552,176.800110134199,189.200167333333,201.600224532468
2020-06-24,201.600006,203.25,196.559998,197.839996,36740600,192.915878,177.754969119977,190.15433375,202.553698380023
2020-06-25,197.800003,200.610001,195.470001,200.339996,27803900,195.353638,178.646361418591,190.995833833334,203.345306248076
2020-06-26,199.729996,199.889999,194.880005,196.330002,54675800,191.443436,179.724662885674,191.7153338,203.706004714327
2020-06-29,195.779999,198.529999,193.550003,198.440002,26701600,193.500931,181.046861932157,192.435833716667,203.824805501177
2020-06-30,197.880005,204.399994,197.740005,203.509995,34310300,198.444717,181.975909101026,193.34233345,204.708757798975
2020-07-01,203.139999,206.350006,201.770004,204.699997,32061200,199.605118,182.675708095294,194.30800015,205.940292204707
2020-07-02,205.679993,208.020004,205,206.259995,29315800,201.126282,183.742478792025,195.445000183334,207.147521574642
2020-07-06,208.830002,211.130005,208.089996,210.699997,31897600,205.455765,184.249881571985,196.661333683334,209.072785794682
2020-07-07,210.449997,214.669998,207.990005,208.25,33600700,203.066742,184.87197440117,197.820666966667,210.769359532164
2020-07-08,210.070007,213.259995,208.690002,212.830002,33600000,207.532745,185.301857498706,198.937667033333,212.573476567961
2020-07-09,216.330002,216.380005,211.470001,214.320007,33121700,208.985672,184.842053183148,199.867667333333,214.893281483519
2020-07-10,213.619995,214.080002,211.080002,213.669998,26177600,208.351883,185.803439678258,201.0465006,216.289561521742
2020-07-13,214.479996,215.800003,206.5,207.070007,38135600,201.916138,187.632332042672,202.125334116667,216.618336190662
2020-07-14,206.130005,208.850006,202.029999,208.350006,37591800,203.164276,190.012725411213,203.049667566667,216.086609722121
2020-07-15,209.559998,211.330002,205.029999,208.039993,32179400,202.861969,191.333595718659,203.779500533333,216.225405348008
2020-07-16,205.399994,205.699997,202.309998,203.919998,29940700,198.844528,192.504111241625,204.240833516667,215.977555791709
2020-07-17,204.470001,205.039993,201.389999,202.880005,31635300,197.830414,193.546702124772,204.615833266667,215.684964408562
2020-07-20,205,212.300003,203.009995,211.600006,36884800,206.333374,194.725915026933,205.250833633333,215.775752239734
2020-07-21,213.660004,213.940002,208.029999,208.75,37990400,203.554337,195.51142786902,205.820167016667,216.128906164313
2020-07-22,209.199997,212.300003,208.389999,211.75,49605700,206.47966,195.834767814103,206.239333816667,216.64389981923
2020-07-23,207.190002,210.919998,202.149994,202.539993,67457000,197.498871,196.626670361716,206.538667,216.450663638284
2020-07-24,200.419998,202.860001,197.509995,201.300003,39827000,196.289749,196.960912190844,206.626167016667,216.291421842489
2020-07-27,201.470001,203.970001,200.860001,203.850006,30160900,198.776276,198.118253670765,206.91916705,215.720080429235
2020-07-28,203.610001,204.699997,201.740005,202.020004,23251400,196.991821,199.463092180943,207.218167083333,214.973241985724
2020-07-29,202.5,204.649994,202.009995,204.059998,19632600,198.981018,199.747701695046,207.302666966667,214.857632238288
2020-07-30,201,204.460007,199.570007,203.899994,25079600,198.825012,199.503820635487,207.221166983333,214.93851333118
2020-07-31,204.399994,205.100006,199.009995,205.009995,51044000,199.907394,199.126372924704,207.0518336,214.977294275296
2020-08-03,211.520004,217.639999,210.440002,216.539993,78983000,211.150406,198.746923531144,207.296833533333,215.846743535523
2020-08-04,214.169998,214.770004,210.309998,213.289993,49280100,207.981339,198.631042242807,207.421166733333,216.21129122386
2020-08-05,214.899994,215,211.570007,212.940002,28806400,207.640015,198.535076413863,207.500000233334,216.464924052804
2020-08-06,212.339996,216.369995,211.550003,216.350006,32656800,210.965149,198.463130472411,207.535000083334,216.606869694256
2020-08-07,214.850006,215.699997,210.929993,212.479996,27820400,207.191467,198.456584806136,207.539666483334,216.622748160532
2020-08-10,211.669998,211.880005,206.350006,208.25,36716500,203.066742,198.446525248281,207.491499833334,216.536474418386
2020-08-11,207.160004,207.649994,203.139999,203.380005,36446500,198.317993,198.292247756301,207.407166283333,216.522084810366
2020-08-12,205.289993,210.279999,204.75,209.190002,28013100,203.983398,198.290166377079,207.4041664,216.518166422921
2020-08-13,209.440002,211.350006,208.149994,208.699997,22588900,203.505554,198.663230920266,207.675333133333,216.687435346401
2020-08-14,208.759995,209.589996,207.509995,208.899994,17958900,203.700562,199.182844655515,207.9534996,216.724154544486
2020-08-17,209.600006,211.190002,208.919998,210.279999,20184800,205.046234,199.199478888731,208.011499516667,216.823520144602
2020-08-18,210.529999,212.360001,209.210007,211.490005,21336200,206.22612,199.192587967662,208.050499716667,216.908411465672
2020-08-19,211.490005,212.100006,209.25,209.699997,27627600,204.974976,199.196062243424,208.027333066667,216.858603889909
2020-08-20,209.539993,215,208.910004,214.580002,26981500,209.74501,199.440511528822,208.40866675,217.376821971178
2020-08-21,213.860001,216.25,212.850006,213.020004,36249300,208.220184,200.561013809669,209.0828336,217.604653390331
2020-08-24,214.789993,215.520004,212.429993,213.690002,25460100,208.875046,201.364462803401,209.632166783334,217.899870763266
2020-08-25,213.100006,216.610001,213.100006,216.470001,23043700,211.592392,202.252641542415,210.260833483333,218.269025424252
2020-08-26,217.880005,222.089996,217.360001,221.149994,39600800,216.166946,202.596313287958,211.092166883334,219.588020478709
2020-08-27,222.889999,231.149994,219.399994,226.580002,57602200,221.47464,202.48238254429,212.245499916667,222.008617289044
2020-08-28,228.179993,230.639999,226.580002,228.910004,26292900,223.75209,202.304175648931,213.529000066667,224.753824484403
2020-08-31,227,228.699997,224.309998,225.529999,28774200,220.448288,201.589679045368,214.0943334,226.598987754633
2020-09-01,225.509995,227.449997,224.429993,227.270004,25725500,222.149078,201.195258224772,214.77400005,228.352741875229
2020-09-02,227.970001,232.860001,227.350006,231.649994,34080800,226.430344,200.446441062324,215.646499916667,230.846558771009
2020-09-03,229.270004,229.309998,214.960007,217.300003,58400300,212.403717,200.595094386489,215.934833316667,231.274572246844
2020-09-04,215.100006,218.360001,205.190002,214.25,59664100,209.422455,200.555590796394,215.913000266667,231.27040973694
2020-09-08,206.5,210.029999,202.199997,202.660004,52924300,198.093582,199.919941052627,215.719833416667,231.519725780707
2020-09-09,207.600006,214.839996,206.699997,211.289993,45679000,206.529129,200.87734817232,216.030833216667,231.184318261014
2020-09-10,213.399994,214.740005,204.110001,205.369995,35461500,200.742523,200.87734817232,216.030833216667,231.184318261014
2020-09-11,207.199997,208.630005,201.240005,204.029999,33620100,199.432709,200.089382787115,215.792500083333,231.495617379552
2020-09-14,204.240005,209.199997,204.029999,205.410004,30375800,200.781647,199.709749797324,215.669833666667,231.62991753601
2020-09-15,208.419998,209.779999,206.929993,208.779999,21823900,204.075668,199.499334694261,215.588166866667,231.676999039073
2020-09-16,210.619995,210.649994,204.639999,205.050003,26328100,200.429779,198.94406727092,215.376166583333,231.808265895747
2020-09-17,200.050003,204.330002,199.960007,202.910004,34011300,198.337967,197.715829422479,214.97866675,232.241504077522
2020-09-18,202.800003,203.649994,196.25,200.389999,55225300,195.874725,195.909538803111,214.341999866667,232.774460930222
2020-09-21,197.190002,202.710007,196.380005,202.539993,39839700,197.976288,194.276539581903,213.66716645,233.057793318097
2020-09-22,205.059998,208.100006,202.080002,207.419998,33517100,202.746323,193.58110508205,213.2664999,232.95189471795
2020-09-23,207.899994,208.100006,200.029999,200.589996,30803800,196.07019,192.479921007209,212.64216645,232.804411892791
2020-09-24,199.850006,205.570007,199.199997,203.190002,31202500,198.611618,191.467826768899,211.764833366667,232.061839964435
2020-09-25,203.550003,209.039993,202.539993,207.820007,29437300,203.137314,191.438110943957,210.80266675,230.167222556043
2020-09-28,210.880005,212.570007,208.059998,209.440002,32004900,204.720795,192.333195887741,209.86833345,227.403471012259
2020-09-29,209.350006,210.070007,206.809998,207.259995,24221900,202.589935,193.098423640842,208.961666883333,224.824910125825
2020-09-30,207.729996,211.979996,206.539993,210.330002,33829100,205.590759,194.404215436525,208.1233335,221.842451563475
2020-10-01,213.490005,213.990005,211.320007,212.460007,27158400,207.672791,197.855210976315,207.2218338,216.588456623685
2020-10-02,208,210.990005,205.539993,206.190002,33154800,201.544037,199.45426936502,206.574333666667,213.694397968313
2020-10-05,207.220001,210.410004,206.979996,210.380005,21331600,205.639664,199.716816712402,206.407167033333,213.097517354265
2020-10-06,208.820007,210.179993,204.820007,205.910004,28554300,201.270401,199.846648716671,206.507500433333,213.168352149996
2020-10-07,207.059998,210.110001,206.720001,209.830002,25681100,205.102051,199.960955713456,206.4046674,212.848379086545
2020-10-08,210.509995,211.190002,208.320007,210.580002,19925800,205.835129,199.902890463633,206.5025009,213.102111336367
2020-10-09,211.229996,215.860001,211.229996,215.809998,26458000,210.947296,199.631797531591,206.985834,214.339870468409
2020-10-12,218.789993,223.860001,216.809998,221.399994,40461400,216.411331,198.253051374779,207.709667216667,217.166283058555
2020-10-13,222.720001,225.210007,220.429993,222.860001,28950800,217.838425,196.894225710847,208.426500716667,219.958775722487
2020-10-14,223,224.220001,219.130005,220.860001,23421700,215.883499,196.351715738572,209.157667566667,221.963619394762
2020-10-15,217.100006,220.360001,216.009995,219.660004,22733100,214.710541,196.920363907003,209.971500683333,223.022637459664
2020-10-16,220.149994,222.289993,219.320007,219.660004,26057900,214.710541,198.0053027049,210.9878342,223.9703656951
2020-10-19,220.419998,222.300003,213.720001,214.220001,27625800,209.393112,199.520543258618,211.798000866667,224.075458474716
2020-10-20,215.800003,217.369995,213.089996,214.649994,22753500,209.8134,200.216703092151,212.256500516667,224.296297941183
2020-10-21,213.119995,216.919998,213.119995,214.800003,22724900,209.960052,201.568211401825,212.858500433333,224.148789464842
2020-10-22,213.929993,216.059998,211.699997,214.889999,22351500,210.048004,203.156911862278,213.4366669,223.716421937723
2020-10-23,215.029999,216.279999,213.160004,216.229996,18879600,211.357803,204.08528079504,213.874500333333,223.663719871627
2020-10-26,213.850006,216.339996,208.100006,210.080002,37111600,205.34642,204.255274945413,213.94866695,223.642058954588
2020-10-27,211.589996,214.669998,210.330002,213.25,36700300,208.444946,204.853170503433,214.183833616667,223.514496729901
2020-10-28,207.669998,208.839996,202.100006,202.679993,51195600,198.113113,203.868566438893,213.93000035,223.991434261107
2020-10-29,204.070007,207.360001,203.369995,204.720001,31432600,200.107178,202.799864308197,213.557999983333,224.31613565847
2020-10-30,203.5,204.289993,199.619995,202.470001,36953700,197.907883,201.69201876241,213.285666466667,224.879314170924
2020-11-02,204.289993,205.279999,200.119995,202.330002,30842200,197.771011,200.555843691577,212.951666316667,225.347488941756
2020-11-03,203.889999,208.119995,203.119995,206.429993,27512000,201.778641,200.389183506874,212.897665966667,225.40614842646
2020-11-04,214.020004,218.320007,212.419998,216.389999,42311800,211.514191,200.814631259628,213.238832633333,225.663034007039
2020-11-05,222.039993,224.119995,221.149994,223.289993,36080100,218.258713,200.87443122138,213.879998816667,226.885566411954
2020-11-06,222.259995,224.360001,218.029999,223.720001,25231900,218.679047,200.782871581606,214.26683225,227.750792918394
2020-11-09,224.440002,228.119995,217.880005,218.389999,44395000,213.469147,200.743871951805,214.305499016667,227.867126081529
2020-11-10,214.5,216.5,209.720001,211.009995,44045100,206.255432,200.78413761147,213.784332266667,226.784526921863
2020-11-11,212.389999,218.039993,212.199997,216.550003,29440800,211.670609,200.935537261775,213.4939987,226.052460138226
2020-11-12,217.210007,219.110001,214.460007,215.440002,21593900,210.585617,200.971179892297,213.376998866667,225.782817841036
2020-11-13,216.360001,217.419998,214.160004,216.509995,18621100,211.631516,201.107898787852,213.157332083333,225.206765378814
2020-11-16,214.869995,217.740005,214.520004,217.229996,24953300,212.335312,201.109808854555,213.144832083333,225.179855312112
2020-11-17,216.100006,217.679993,214.080002,214.460007,24154100,209.627716,201.115602664334,213.163332366667,225.211062068999
2020-11-18,213.649994,215.169998,210.929993,211.080002,28372800,206.864044,201.012142000702,213.03566565,225.059189299298
2020-11-19,211.380005,213.029999,209.929993,212.419998,24792700,208.177261,200.892181200264,212.914498916667,224.93681663307
2020-11-20,212.199997,213.289993,210,210.389999,22843100,206.18782,200.719666341219,212.714665466667,224.709664592114
2020-11-23,210.949997,212.289993,208.160004,210.110001,25683500,205.913406,200.613347146882,212.648665366667,224.683983586452
2020-11-24,209.589996,214.25,208.860001,213.860001,33979700,209.588501,200.591295402932,212.627332066667,224.663368730402
2020-11-25,215.110001,215.289993,212.460007,213.869995,21012900,209.598297,201.638669096983,213.093998733333,224.549328369684
2020-11-27,214.850006,216.270004,214.039993,215.229996,14512200,210.931137,202.711224676076,213.595498666667,224.479772657257
2020-11-30,214.100006,214.759995,210.839996,214.070007,33064800,209.794312,204.613198265974,214.15033215,223.687466034026
2020-12-01,214.509995,217.320007,213.350006,216.210007,30904500,211.891571,206.871889379411,214.80283255,222.73377572059
2020-12-02,214.880005,215.470001,212.800003,215.369995,23724500,211.068344,208.433029375573,215.23566615,222.038302924427
2020-12-03,214.610001,216.380005,213.649994,214.240005,25120900,209.960938,208.385965396926,215.187999483333,221.990033569741
2020-12-04,214.220001,215.380005,213.179993,214.360001,24666000,210.078522,208.934766246682,214.760666433333,220.586566619984
2020-12-07,214.369995,215.539993,212.990005,214.289993,24620000,210.009903,209.597786889431,214.3724996,219.147212310569
2020-12-08,213.970001,216.949997,212.889999,216.009995,23284100,211.695572,210.524305207727,214.063499466667,217.602693725607
2020-12-09,215.160004,215.229996,211.210007,211.800003,32440600,207.569656,210.569669464184,214.080332966667,217.59099646915
2020-12-10,211.770004,213.080002,210.360001,210.520004,26733300,206.315231,210.232508572318,213.866499866667,217.500491161016
2020-12-11,210.050003,213.320007,209.110001,213.259995,30979400,209.000519,210.099862081364,213.64449975,217.189137418636
2020-12-14,213.100006,216.210007,212.880005,214.199997,28798400,209.921738,210.169777860239,213.56449995,216.959222039761
2020-12-15,215.169998,215.419998,212.240005,214.130005,27000600,209.853119,210.311193626495,213.436166666667,216.561139706839
2020-12-16,214.75,220.110001,214.720001,219.279999,35023300,214.900253,209.941010668622,213.56766665,217.194322631379
2020-12-17,219.869995,220.889999,217.919998,219.419998,32515800,215.037445,209.535458554572,213.918500016667,218.301541478762
2020-12-18,218.589996,219.690002,216.020004,218.589996,63354900,214.224045,209.607060211408,214.23383355,218.860606888593
2020-12-21,217.550003,224,217.279999,222.589996,37181900,218.14415,209.394378897237,214.737000266667,220.079621636097
2020-12-22,222.690002,225.630005,221.850006,223.940002,22612200,219.467194,209.173063784431,215.418000516667,221.662937248902
2020-12-23,223.110001,223.559998,220.800003,221.020004,18699600,216.605515,209.234473348364,215.891500566667,222.54852778497
2020-12-24,221.419998,223.610001,221.199997,222.75,10550600,218.300949,209.14461666634,216.32383395,223.50305123366
2020-12-28,224.449997,226.029999,223.020004,224.960007,17933500,220.466812,208.778945533631,216.798334233334,224.817722933036
2020-12-29,226.309998,227.179993,223.580002,224.149994,17403200,219.672974,208.799059291283,217.385667416667,225.972275542051
2020-12-30,225.229996,225.630005,221.470001,221.679993,20272300,217.252289,208.878313270589,217.750667066667,226.623020862745
2020-12-31,221.699997,223,219.679993,222.419998,20942100,217.977524,209.204779380974,218.1083336,227.011887819026
2021-01-04,222.529999,223,214.809998,217.690002,37130100,213.34201,209.525260725422,218.2955002,227.065739674578
2021-01-05,217.259995,218.520004,215.699997,217.899994,23823000,213.547806,209.857502026408,218.448833466667,227.040164906926
2021-01-06,212.169998,216.490005,211.940002,212.25,35930700,208.010635,209.747195901542,218.413167066667,227.079138231792
2021-01-07,214.039993,219.339996,213.710007,218.289993,27694500,213.930023,209.93470181644,218.50466715,227.07463248356
2021-01-08,218.679993,220.580002,217.029999,219.619995,22956200,215.233444,210.667753936152,218.821166983334,226.974580030515
2021-01-11,218.470001,218.910004,216.729996,217.490005,23031300,213.146011,211.720204238413,219.14066695,226.561129661588
2021-01-12,216.5,217.100006,213.320007,214.929993,23249300,210.6371,212.394931873826,219.301667,226.208402126175
2021-01-13,214.020004,216.759995,213.929993,216.339996,20087100,212.018951,212.61352143555,219.363999916667,226.114478397784
2021-01-14,215.910004,217.460007,212.740005,213.020004,29480800,208.765305,212.711304166775,219.387833383334,226.064362599892
2021-01-15,213.520004,214.509995,212.029999,212.649994,31746500,208.402679,211.930599258121,219.1391665,226.34773374188
2021-01-19,213.75,216.979996,212.630005,216.440002,30480900,212.116974,211.543231427468,218.936166633333,226.329101839199
2021-01-20,217.699997,225.789993,217.289993,224.339996,37777300,219.859177,211.616484503273,219.154832966667,226.69318143006
2021-01-21,224.699997,226.300003,222.419998,224.970001,30709400,220.476608,211.466229966772,219.31849975,227.170769533228
2021-01-22,227.080002,230.070007,225.800003,225.949997,30172700,221.437012,211.115371333697,219.491832983333,227.86829463297
2021-01-25,229.119995,229.779999,224.220001,229.529999,33152100,224.945526,210.700971942022,219.794332883333,228.887693824645
2021-01-26,231.860001,234.179993,230.080002,232.330002,49169600,227.68959,209.741062486452,220.2781662,230.815269913549
2021-01-27,238,240.440002,230.139999,232.899994,69870600,228.24823,208.660570663336,220.769332616667,232.878094569997
2021-01-28,235.610001,242.639999,235.089996,238.929993,49111200,234.157761,207.0844915917,221.465165933333,235.845840274967
2021-01-29,235.990005,238.020004,231.350006,231.960007,42503100,227.327011,206.661200532667,222.007666233333,237.354131934
2021-02-01,235.059998,242.5,232.429993,239.649994,33314200,234.863419,205.945358170448,222.832332833333,239.719307496219
2021-02-02,241.300003,242.309998,238.690002,239.509995,25916300,234.726196,205.562655029794,223.91583275,242.269010470207
2021-02-03,239.570007,245.089996,239.259995,243,27158100,238.146515,205.403712313615,225.169666016667,244.935619719719
2021-02-04,242.660004,243.240005,240.369995,242.009995,25296100,237.176254,206.299324727415,226.585332483333,246.871340239252
2021-02-05,242.229996,243.279999,240.419998,242.199997,18054800,237.362457,206.97809392402,227.827999116667,248.677904309313
2021-02-08,243.149994,243.679993,240.809998,242.470001,22211900,237.627075,207.635951716085,228.990165716667,250.344379717248
2021-02-09,241.869995,244.759995,241.380005,243.770004,23565000,238.901123,208.706502161863,230.269832366667,251.833162571471
2021-02-10,245,245.919998,240.889999,242.820007,22186700,237.970108,210.587754901596,231.674499,252.761243098404
2021-02-11,244.779999,245.149994,242.149994,244.490005,15751100,239.60675,212.702820008084,233.087165816667,253.471511625249
2021-02-12,243.929993,245.300003,242.729996,244.990005,16561100,240.096741,215.555048728407,234.583832283333,253.61261583826
2021-02-16,245.029999,246.130005,242.919998,243.699997,26728500,238.832504,219.456971836952,236.143165816667,252.829359796382
2021-02-17,241.320007,244.309998,240.940002,244.199997,21653500,239.873718,223.603030316253,237.533165716667,251.463301117081
2021-02-18,241.800003,243.929993,240.860001,243.789993,16925600,239.470963,226.29657049233,238.552499133333,250.808427774336
2021-02-19,243.75,243.860001,240.179993,240.970001,25262600,236.700958,228.915653394507,239.40783235,249.900011305493
2021-02-22,237.419998,237.929993,232.399994,234.509995,36446900,230.355377,230.624807338994,239.7914986,248.958189861006
2021-02-23,230.330002,234.830002,228.729996,233.270004,30228700,229.137344,231.853846123635,240.013165316667,248.172484509699
2021-02-24,230.009995,235.199997,229,234.550003,26339700,230.394684,232.022844232948,240.049165366667,248.075486500386
2021-02-25,232.080002,234.589996,227.880005,228.990005,39542200,224.933197,231.109489651879,239.848832216667,248.588174781455
2021-02-26,231.529999,235.369995,229.539993,232.380005,37819200,228.263138,230.210319152345,239.525998966667,248.841678780989
2021-03-01,235.899994,237.470001,233.149994,236.940002,25324000,232.74234,230.528979812721,239.629831966667,248.730684120612
2021-03-02,237.009995,237.300003,233.449997,233.869995,22812500,229.726746,230.145707987757,239.4638321,248.781956212244
2021-03-03,232.160004,233.580002,227.259995,227.559998,34029500,223.528519,228.653902205795,238.928665433333,249.203428660872
2021-03-04,226.740005,232.490005,224.259995,226.729996,44727800,222.713226,226.990212508729,238.19749885,249.404785191271
2021-03-05,229.520004,233.270004,226.460007,231.600006,41872800,227.496964,226.066593114782,237.625999216667,249.185405318552
2021-03-08,231.369995,233.369995,227.130005,227.389999,35267400,223.361526,225.071011859369,236.9924993,248.913986740632
2021-03-09,232.880005,235.380005,231.669998,233.779999,33080500,229.638306,224.810721983155,236.556999466667,248.303276950179
2021-03-10,237,237,232.039993,232.419998,29746800,228.302414,224.704285814918,236.082832583333,247.461379351749
2021-03-11,234.960007,239.169998,234.309998,237.130005,29907600,232.92897,224.855562593073,235.765832533334,246.676102473594
2021-03-12,234.009995,235.820007,233.229996,235.75,22653700,231.573425,225.067463722793,235.315999366667,245.564535010541
2021-03-15,234.960007,235.190002,231.809998,234.809998,26034900,230.650085,225.412646638314,234.7958326,244.179018561686
2021-03-16,236.279999,240.059998,235.940002,237.710007,28092200,233.498703,226.011124576087,234.478499383334,242.945874190581
2021-03-17,236.149994,238.550003,233.229996,237.039993,29562100,232.840546,226.596174526101,234.134665966667,241.673157407233
2021-03-18,232.559998,234.190002,230.330002,230.720001,34833000,226.632538,227.136327513053,233.5789996,240.021671686948
2021-03-19,231.020004,232.470001,229.350006,230.350006,46430700,226.269089,227.660648158826,233.031666566667,238.402684974507
2021-03-22,230.270004,236.899994,230.139999,235.990005,30127000,231.809189,227.667191232833,233.001500166667,238.3358091005
2021-03-23,237.490005,241.050003,237.070007,237.580002,31638400,233.371002,227.472340658626,233.316000333333,239.159660008041
2021-03-24,237.850006,238,235.320007,235.460007,25620100,231.288559,227.50503055612,233.483167233333,239.461303910547
2021-03-25,235.300003,236.940002,231.570007,232.339996,34061900,228.223831,227.82177129726,233.639667216667,239.457563136073
2021-03-26,231.550003,236.710007,231.550003,236.479996,25479900,232.290466,227.948507000032,233.7638341,239.579161199968
2021-03-29,236.589996,236.800003,231.880005,235.240005,25227500,231.072464,227.951329566551,233.7031677,239.45500583345
2021-03-30,233.529999,233.850006,231.100006,231.850006,24792000,227.742508,227.814836655492,233.57283475,239.330832844508
2021-03-31,232.910004,239.100006,232.389999,235.770004,43623500,231.593063,228.379164039286,233.887168316667,239.395172594048
2021-04-01,238.470001,242.839996,238.050003,242.350006,30338000,238.056503,228.929956761164,234.549835133333,240.169713505503
2021-04-05,242.759995,249.960007,242.699997,249.070007,36910600,244.657455,227.79951426151,235.389835033333,242.980155805157
2021-04-06,247.610001,249.399994,246.880005,247.860001,22931900,243.468872,227.455408498695,236.32733505,245.199261601305
2021-04-07,247.809998,250.929993,247.190002,249.899994,22719800,245.472717,226.691462617767,237.113834833333,247.5362070489
2021-04-08,252.770004,254.139999,252,253.25,23625200,248.763367,225.668423870813,238.079334966667,250.49024606252
2021-04-09,252.869995,255.990005,252.440002,255.850006,24326800,251.317337,224.614634637009,238.973835166667,253.333035696324
